10007359,"RESIDENCE LES FONTAINES D'OR",9,"R","DES FONTAINES D'OR","01150 LAGNIEU"
10007383,"SAAD  A.F.P.01",1,"R","DALLEMAGNE","01003 BOURG EN BRESSE CEDEX"
10007391,"S.A.V.S. - ORSAC - BOURG",5,"R","DES CRETS","01000 BOURG EN BRESSE"
10007417,"FOYER DE VIE LE VAL FLEURI",121,"R","GRANDE RUE","01580 IZERNORE"
10007425,"SSIAD EHPAD SAINT-TRIVIER-DE-COURTES",,,"GRANGE POURRET","01560 ST TRIVIER DE COURTES"
10007441,"PRADO BUGEY - FOYER LES LINIERES",,,,"01300 BREGNIER CORDON"
10007458,"CHU ALFA 3A",14,"R","AGUETANT","01500 AMBERIEU EN BUGEY"
10007466,"ESAT APAJH DE MEXIMIEUX",524,"R","DES ARTISANS","01800 MEXIMIEUX"
10007490,"RESIDENCE  LES BERGES DU LION",155,,"RUE DES BERGES DU LION","01210 ORNEX"
10007508,"CHU BIBIANE BELL",75,"R","GEORGES CHARPAK","01170 GEX"
10007565,"CENTRE D' ADDICTOLOGIE ANPAA 01 CSAPA",114,"BD","DE BROU","01000 BOURG EN BRESSE"
10007573,"MAISON D'ENFANTS LES PLANETES",183,,"GRANDE RUE","01800 VILLIEU LOYES MOLLON"
10007599,"CHU ADSEA 01",526,"R","PAUL VERLAINE","01960 PERONNAS"
10007748,"CHU ORSAC - HEBERGEMENT D'URGENCE",79,"AV","ROGER SALENGRO","01500 AMBERIEU EN BUGEY"
10007789,"HEBERGEMENT URGENCE REG'AIN",2,"IMP","PIERRE DEMANGEOT","01100 OYONNAX"
10007839,"MAISON RELAIS SOEUR EMMANUELLE",6,"R","DE BORDEAU","01630 ST GENIS POUILLY"
10007854,"CATTP ADULTES BELLEGARDE",6,"R","JEAN MALET","01200 VALSERHONE"
10007862,"CATTP ENFANTS LES 4 SAISONS",14,"R","DE L'ECOLE","01000 BOURG EN BRESSE"
10007870,"CMP PERSONNES AGEES BOURG-EN-BRESSE",18,"R","DU 23EME RI","01000 BOURG EN BRESSE"
10007896,"CMP ENFANTS-ADOS FERNEY-VOLTAIRE",11,"R","DE GENEVE","01210 FERNEY VOLTAIRE"
10007904,"HDJ ADULTES MONTLUEL",284,"AV","DE LA GARE","01120 MONTLUEL"
10007920,"HDJ ADULTES AMBERIEU",31,"R","DES PLATTES","01500 AMBERIEU EN BUGEY"
10007938,"RESIDENCE SOCIALE LES LILAS FLEURIS",32,"R","DES LILAS","01200 VALSERHONE"
10007961,"SSIAD CH HAUT-BUGEY SITE DE NANTUA",50,"R","PAUL PAINLEVE","01130 NANTUA"
10007979,"RESIDENCE SOCIALE PAUL BARBEROT",32,"AV","DES ANCIENS COMBATTANTS","01000 BOURG EN BRESSE"
10008019,"RESIDENCE SOCIALE AUGUSTE RENOIR",4,"R","AUGUSTE RENOIR","01000 BOURG EN BRESSE"
10008035,"PHARMACIE DE MIONNAY",92,"R","PRINCIPALE","01390 MIONNAY"
10008050,"CATTP ADULTES FERNEY-VOLTAIRE",13,"CHE","DU LEVANT","01210 FERNEY VOLTAIRE"
10008068,"RESIDENCE SOCIALE HENRI DUNANT",43,"R","DE LA VERSOIX","01210 FERNEY VOLTAIRE"
10008092,"CMP ENFANTS ADO FEILLENS",179,"R","DE LA MOLANDIERE","01570 FEILLENS"
10008118,"RESIDENCE SOCIALE CHARLES DE FOUCAULD",12,"CHE","DE COLOVREX","01210 FERNEY VOLTAIRE"
10008126,"EFS AURA - BEYNOST/MIRIBEL",1390,"R","CENTRALE","01708 MIRIBEL CEDEX"
10008142,"FOYER HEBERG COURTES",,,"LES BROSSES","01560 VERNOUX"
10008159,"RESIDENCE SOCIALE P. CORMORECHE",2,"R","LAFAYETTE","01100 OYONNAX"
10008175,"IME POLY-HANDICAPES LES MUSCARIS",,"R","FRANCOISE DOLTO","01103 OYONNAX CEDEX"
10008183,"SAFEP-SSEFIS",6,"R","DU LYCEE","01000 BOURG EN BRESSE"
10008191,"SAAI LES MOINEAUX",75,"R","DU CHATEAU","01390 CIVRIEUX"
10008209,"RESIDENCE SOCIALE PIERRE CHANEL",160,"R","DU 12 JUIN 1944","01540 VONNAS"
10008217,"HDJ ADULTES BOURG-EN-BRESSE",4,"R","D'ALLEMAGNE","01000 BOURG EN BRESSE"
10008258,"RESIDENCE SOCIALE LA FONTAINE",276,"R","DU COMMERCE","01170 GEX"
10008266,"PHARMACIE LARGE-VEYRET",156,"R","DES ECOLES","01600 MISERIEUX"
10008290,"SAJ - ASSOCIATION ECLAT",20,"CHE","DES TATTES DU MOULIN","01280 PREVESSIN MOENS"
10008308,"RESIDENCE SOCIALE LES MARRONNIERS",29,"AV","DE MARBOZ","01000 BOURG EN BRESSE"
10008332,"MARPA PLAIN CHAMP ST-ETIENNE-DU-BOIS",707,"R","CENTRALE","01370 ST ETIENNE DU BOIS"
10008340,"RESIDENCE AUTONOMIE LA CORDERIE",74,"R","DE LYON","01090 MONTMERLE SUR SAONE"
10008357,"SESSAD APAJH BOURG",31,"ALL","DU LUXEMBOURG","01000 BOURG EN BRESSE"
10008373,"PHARMACIE DE CORGENON",150,"RTE","DE TREVOUX","01310 BUELLAS"
10008399,"MARPA DE REPLONGES",30,"IMP","DE LA CROIX DU CREUX","01750 REPLONGES"
10008423,"SESSAD SCO DU BUGEY",50,"R","PAINLEVE","01130 NANTUA"
10008431,"SAVS VIVRE EN VILLE01",188,"R","ANATOLE FRANCE","01100 OYONNAX"
10008449,"INSTITUT MEDICO-EDUCATIF DE LA COTIERE",34,"CHE","DE LA PIERRE","01122 MONTLUEL CEDEX"
10008456,"SESSAD DE LA DOMBES",42,"R","LAVERAN","01330 VILLARS LES DOMBES"
10008571,"EHPAD L'OREE DES SAPINS (CHPH)",,"R","DES NARCISSES","01110 PLATEAU D HAUTEVILLE"
10008589,"MARPA LE VERGER",49,"ALL","DU VERGER","01640 ST JEAN LE VIEUX"
10008605,"EAM  DU COLOMBIER",470,"R","DE LA PIECE","01260 ARVIERE EN VALROMEY"
10008621,"RESIDENCE LES CHARMILLES",130,,"RUE JEAN MONNET","01960 PERONNAS"
10008654,"RESIDENCE LA CHENEVIERE",250,"R","PREVERT","01000 ST DENIS LES BOURG"
10008670,"RESIDENCE LA CITE DES SENIORS",260,,"RUE DE LA BARRE","01440 VIRIAT"
10008696,"MARPA LES CARLINES",220,"RTE","DES BURGONDES","01410 CHAMPFROMIER"
10008738,"MARPA LA VERCHERE",170,"R","DES SPORTS","01190 PONT DE VAUX"
10008753,"MARPA LE RENON",394,"CLOS","DES DOMBES","01240 MARLIEUX"
10008779,"MARPA NOVAVILLA",275,"R","DES SABLONNIERES","01400 NEUVILLE LES DAMES"
10008795,"RESIDENCE LES ECUREUILS",85,"AV","CHARLES DE GAULLE","01800 VILLIEU LOYES MOLLON"
10008829,"MARPA LES NARCISSES",65,"R","DE CHAMPDOR","01110 BRENOD"
10008837,"IME THERESE HEROLD",,"CTRE","THERESE HEROLD","01500 AMBRONAY"
10008852,"CRF L'ORCET SITE DU CH DE FLEYRIAT",900,"RTE","DE PARIS","01012 BOURG EN BRESSE CEDEX"
10008860,"ASSOCIATION ECLAT",,"QUA","DU PRE JOURNANS","01170 GEX"
10008886,"S.A.V.S.",91,,"COURS DE VERDUN","01100 OYONNAX"
10008894,"SAVS ASSOCIATION ECLAT",20,"CHE","DES TATTES DU MOULIN","01280 PREVESSIN MOENS"
10008902,"SERVICE D'ACCOMPAGNEM A LA VIE SOCIALE",27,"AV","ROGER SALENGRO","01500 AMBERIEU EN BUGEY"
10008910,"FOYER D'HEBERGEMENT POUR ADULTES HANDI",,,,"01330 VILLARS LES DOMBES"
10008928,"SSIAD HAUTEVILLE-BRENOD",26,"R","HENRIETTE D'ANGEVILLE","01110 PLATEAU D HAUTEVILLE"
10008944,"LBM MIRIALIS ST GENIS POUILLY",110,"R","GERMAIN TILLION","01630 ST GENIS POUILLY"
10008951,"ESAT ENVOL TRANSITION",385,"ALL","DU PRUNNUS","01150 BLYES"
10008969,"LBM EUROFINS LABAZUR RA BELLEY",511,"AV","CHARLES DE GAULLE","01300 BELLEY"
10008977,"SESSAD ARC-EN-CIEL",445,"ALL","DU ROQUET","01600 TREVOUX"
10008985,"LBM NOVELAB PERONNAS",1352,"AV","DE LYON","01960 PERONNAS"
10008993,"HDJ ENFANTS LA PASSERELLE BOURG",7,"AV","MUSCAT","01000 BOURG EN BRESSE"
10009025,"ACCUEIL DE JOUR LES JARDINS D'ALOIS",26,"BD","DUPUY","01100 OYONNAX"
10009041,"SYNLAB BOURGOGNE - PONT-DE-VAUX",,"PL","DU DOCTEUR EUGENE PILLARD","01190 PONT DE VAUX"
10009066,"ACCUEIL JOUR LOU VE NOU",220,"R","DE L'ANCIEN COLLEGE","01560 ST TRIVIER DE COURTES"
10009074,"MAISON RELAIS ROBERTE BERGERON",30,"R","MOLLARD SAINT JEAN","01100 OYONNAX"
10009090,"SAINT-SO'FORMATION",10,"PL","DE LA HALLE","01150 ST SORLIN EN BUGEY"
10009108,"INST. FORM. D'AIDE SOIGNANT M.PARDE",47,"AV","ALSACE LORRAINE","01011 BOURG EN BRESSE CEDEX"
10009124,"AT OYONNAX",,,,"01100 OYONNAX"
10009157,"ACCUEIL DE JOUR PAYS DE GEX",50,"R","ALEXANDRE REVERCHON","01170 GEX"
10009165,"LBM DYOMEDEA-NEOLAB TREVOUX",17,"R","DU PALAIS","01600 TREVOUX"
10009173,"LBM ORIADE NOVIALE FERNEY VOLTAIRE",13,"CHE","DU LEVANT","01210 FERNEY VOLTAIRE"
10009181,"LBM ORIADE NOVIALE GEX",51,"R","DES ENTREPRENEURS","01170 GEX"
10009207,"GCS D'IMAGERIE MED DE L'AIN ET SIEGE",900,"RTE","DE PARIS","01440 VIRIAT"
10009215,"GCS D'IMAGERIE MED DE L'AIN - FLEYRIAT",900,"RTE","DE PARIS","01012 BOURG EN BRESSE CEDEX"
10009223,"EHPAD LES HELLEBORES GROISSIAT",1,"PL","ST CYR","01100 GROISSIAT"
10009231,"LBM NOVELAB CHATILLON SUR CHALARONNE",265,"AV","CLEMENT DESORMES","01400 CHATILLON SUR CHALARONNE"
10009249,"LBM NOVELAB THOISSEY",5,"PL","DU COLLEGE ROYAL","01140 THOISSEY"
10009264,"LBM NOVELAB OYONNAX MICHELET",40,"R","JULES MICHELET","01100 OYONNAX"
10009272,"LBM NOVELAB OYONNAX VERDUN",92,"CRS","DE VERDUN","01100 OYONNAX"
10009280,"LBM NOVELAB MONTREAL LA CLUSE",9,"R","DU LYONNAIS","01460 MONTREAL LA CLUSE"
10009314,"SSR HOTEL DIEU DE FLEYRIAT",47,"BD","DE BROU","01000 BOURG EN BRESSE"
10009330,"LBM NOVELAB AMBERIEU EN BUGEY R. SALEN",70,"AV","ROGER SALENGRO","01500 AMBERIEU EN BUGEY"
10009348,"SESSAD FERNEY VOLTAIRE",13,"CHE","DU LEVANT","01210 FERNEY VOLTAIRE"
10009355,"LBM UNILIANS BEYNOST",1461,"RTE","DE GENEVE","01700 BEYNOST"
10009363,"LBM UNILIANS MIRIBEL",1047,"R","GRANDE RUE","01700 MIRIBEL"
10009389,"SERVICE MJPM UDAF AIN",12,"R","DE LA LIBERTE","01000 BOURG EN BRESSE"
10009405,"SERVICE MJPM ATPA",214,"RTE","DE PARVES","01300 BELLEY"
10009413,"MAISON RELAIS GABRIEL ROSSET",182,"R","ALEXANDRE BERARD","01500 AMBERIEU EN BUGEY"
10009421,"MAISON RELAIS TREMPLIN",829,"AV","DE TREVOUX","01000 ST DENIS LES BOURG"
10009439,"LBM NOVELAB LAGNIEU",44,"R","DU PORT","01150 LAGNIEU"
10009447,"LBM NOVELAB MEXIMIEUX",175,"R","DE LA TREFILERIE","01800 MEXIMIEUX"
10009470,"MAISON DE SANTE LES ALLYMES",,"R","DU PROFESSEUR CABROL","01500 AMBERIEU EN BUGEY"
10009496,"MAISON DE SANTE PONT-D'AIN",16,"R","DU 1ER SEPTEMBRE 1944","01160 PONT D AIN"
10009512,"MAISON DE SANTE BOURG-EN-BRESSE/LEHON",459,"R","LEOPOLD LE HON","01000 BOURG EN BRESSE"
10009538,"MAISON DE SANTE ARTEMARE",22,"R","DE SAVOIE","01510 ARTEMARE"
10009553,"MAISON DE SANTE BEYNOST",4,"PL","DES DOMBES","01700 BEYNOST"
10009587,"LBM DYOMEDEA-NEOLAB JASSANS RIOTTIER",89,"R","HECTOR BERLIOZ","01480 JASSANS RIOTTIER"
10009629,"GCS PR L'ASSOC. PRATIC. LIB. -ET SIEGE",,,"900 ROUTE DE PARIS","01012 BOURG EN BRESSE CEDEX"
10009645,"MAISON D'ENFANTS",29,"CHE","DU BOUDET","01560 ST NIZIER LE BOUCHOUX"
10009652,"PRADO BUGEY - LES CHARMINES",14,"R","DE LA DENT","01470 SERRIERES DE BRIORD"
10009660,"PRADO BUGEY - LES ABBEANCHES",191,"AV","JULES PELLAUDIN","01500 AMBERIEU EN BUGEY"
10009678,"MECS SEILLON ADOS +",865,"R","DE LA CHARTREUSE","01960 PERONNAS"
10009694,"LIEU DE VIE ""LE PETIT CHEMIN""",,"RTE","SANDRANS","01400 CHATILLON SUR CHALARONNE"
10009702,"USLD EMILE PELICAND",10,"AV","LOUIS JOURDAN","01002 BOURG EN BRESSE CEDEX"
10009710,"RESIDENCE SOCIALE ROBERTE BERGERON",30,"R","DU MOLLARD ST JEAN","01100 OYONNAX"
10009728,"RESIDENCE SOCIALE CLOS DUBOST",3,"R","DE L'AMITIE","01300 BELLEY"
10009744,"FOYER RESIDENCE ROBERT SCHUMAN",321,,"ET 340 RUE DE L'EUROPE","01630 ST GENIS POUILLY"
10009751,"RESIDENCE DU TREVE",,"ALL","DES PEUPLIERS","01705 MIRIBEL CEDEX"
10009785,"RESIDENCE JEAN DE PARIS",36,"ALL","DE LA BARBOTIERE","01500 AMBERIEU EN BUGEY"
10009793,"EQ. MOBILE D' ACCOMPA. MEDICO SOCIAL",131,"AV","DE PARME","01000 BOURG EN BRESSE"
10009835,"PRADO SIE",1,"R","ARISTIDE BRIAND","01000 BOURG EN BRESSE"
10009850,"LBM BIOPTEAM BOURG EN B LALANDE",14,"R","DE LA GRENOUILLERE","01000 BOURG EN BRESSE"
10009868,"LBM BIOPTEAM BOURG EN B BRETIN",8,"PL","JOUBERT","01000 BOURG EN BRESSE"
10009876,"LBM BIOPTEAM VONNAS",48,"PL","FERDINAND DE BEOST","01540 VONNAS"
10009892,"RESIDENCE LE JARDIN DES COURTANES",9,"R","DU BUGEY","01470 SERRIERES DE BRIORD"
10009918,"CEFOS - FORMATION D'AMBULANCIERS",,,,"01360 BELIGNEUX"
10009926,"LBM NOVELAB VILLARS LES DOMBES",64,"R","DU COMMERCE","01330 VILLARS LES DOMBES"
10009934,"CMP ADULTES REHABILITATION",,"AV","DE MARBOZ","01012 BOURG EN BRESSE CEDEX"
10009942,"CATTP UAE PSYCHIATRIE GENERALE",,"AV","DE MARBOZ","01012 BOURG EN BRESSE CEDEX"
10009967,"CMP ENFANTS-ADOS CHATILLON",289,"AV","DUBANCHET","01400 CHATILLON SUR CHALARONNE"
10009983,"CATTP ADOS ESCAL'ADO BOURG-EN-BRESSE",,"AV","DE MARBOZ","01000 BOURG EN BRESSE"
10009991,"CATTP ENFANTS-ADO AMBERIEU",60,"R","ARISTIDE BRIAND","01500 AMBERIEU EN BUGEY"
10010007,"CATTP ADULTES MONTREVEL",,"PL","DE LA RESISTANCE","01340 MONTREVEL EN BRESSE"
10010015,"LBM NOVELAB MONTLUEL",177,"GR","GD","01120 MONTLUEL"
10010031,"PROPHARMACIE GIROUD MICHEL",514,"R","SUR LA ROCHE","01250 CORVEISSIAT"
10010056,"PROPHARMACIE PERROUD JEAN-CLAUDE",,"LD","LA GUIGARDIERE","01680 LHUIS"
10010106,"FOYER RESIDENCE ST JOSEPH",157,"RTE","DE SAINT JOSEPH","01200 VALSERHONE"
10010122,"LBM MIRIALIS BELLEGARDE-SUR-VALSERINE",86,"R","DE LA REPUBLIQUE","01200 VALSERHONE"
10010130,"UEMO OYONNAX",8,"R","VICTOR HUGO","01100 OYONNAX"
10010148,"UEHC BOURG EN BRESSE",24,"R","ALPHONSE BAUDIN","01000 BOURG EN BRESSE"
10010155,"UEAJ BOURG EN BRESSE",70,"BD","DE BROU","01000 BOURG EN BRESSE"
10010163,"LBM DU CH CHAMBERY AIX - SITE BELLEY",52,"R","GEORGES GIRERD","01300 BELLEY"
10010171,"CLINIQUE DE CHATILLON",539,"R","SAINTE CLEMENCE","01200 VALSERHONE"
10010213,"MAISON DE SANTE BAGE-LE-CHATEL",320,"R","FRANCOIS D'URFE","01380 BAGE LE CHATEL"
10010254,"MAISON DE SANTE HAUTEVILLE-LOMPNES",12,"R","HENRIETTE D'ANGEVILLE","01110 PLATEAU D HAUTEVILLE"
10010270,"MARPA DE LA VEYLE",19,"ALL","DE LA MARPA","01290 GRIEGES"
10010288,"LBM NOVELAB AMBERIEU EN BUGEY CABROL",1,"R","DU PROFESSEUR CHRISTIAN CAB","01500 AMBERIEU EN BUGEY"
10010320,"RESIDENCE SOCIALE CHATEAU GAGNEUR",,"RTE","DE ROGELAND","01170 GEX"
10010338,"PRADO BUGEY DIRECTION - SAFE",246,"CHE","DES VIGNES","01500 CHATEAU GAILLARD"
10010353,"MAISON DE SANTE TOSSIAT",51,"RTE","DE MONTAGNAT","01250 TOSSIAT"
10010379,"MAISON DE SANTE CHATILLON/CHALARONNE",326,"AV","MARECHAL FOCH","01400 CHATILLON SUR CHALARONNE"
10010395,"MAISON DE SANTE ST-MARTIN-DU-FRENE",1,"RTE","DE CHAMOISE","01430 ST MARTIN DU FRENE"
10010411,"MAISON DE SANTE BOURG-EN-BRESSE/NORD",244,"AV","DE SAN SEVERO","01000 BOURG EN BRESSE"
10010437,"MAISON DE SANTE MARBOZ",20,"PL","DU CHAMP DE FOIRE","01851 MARBOZ"
10010452,"MAISON DE SANTE ST-ETIENNE-DU-BOIS",645,"R","CENTRALE","01370 ST ETIENNE DU BOIS"
10010478,"MAISON DE SANTE COLLONGES",106,"GR",,"01550 COLLONGES"
10010486,"CAARUD DE L'AIN",25,"AV","JEAN JAURES","01000 BOURG EN BRESSE"
10010494,"EHPAD CHATEAU D'ANGEVILLE",,"R","DU 11 NOVEMBRE","01110 PLATEAU D HAUTEVILLE"
10010510,"MAISON DE SANTE LAGNIEU",,"ALL","GUY DE LA VERPILLIERE","01150 LAGNIEU"
10010536,"MAISON DE SANTE DE LA VALLIERE",36,"ALL","HUGON","01250 CEYZERIAT"
10010551,"MSP ST-RAMBERT-EN-BUGEY / TENAY",14,"R","CLAUDE MERMET","01230 ST RAMBERT EN BUGEY"
10010585,"EQ MOBILE ACCOMP MEDICO SOCIAL AUTISTE",,,,"01630 ST GENIS POUILLY"
10010593,"CENTRE D'ECHOGRAPHIE DU MARAIS",205,"GR",,"01120 MONTLUEL"
10010601,"FAM  LES PASSERELLES DE LA DOMBES",,"RTE","DES ECHETS","01390 TRAMOYES"
10010619,"SESSAD PRO DINAMO",50,"R","PAUL  PAINLEVE","01130 NANTUA"
10010668,"RESIDENCE AUTONOMIE DE FERNEY VOLTAIRE",,,,"01210 FERNEY VOLTAIRE"
10010684,"MARPA DE ST JULIEN SUR REYSSOUZE",,,,"01560 ST JULIEN SUR REYSSOUZE"
10010692,"SESSAD AUTISME PEP01",20,"CHE","TATTES DU MOUILIN","01280 PREVESSIN MOENS"
10010700,"CAMSP DE L'APF - NANTUA",50,"AV","PAUL PAIN LEVE","01130 NANTUA"
10010734,"MAISON DE SANTE OYONNAX",60,"R","MICHELET","01100 OYONNAX"
10010759,"MAISON DE SANTE DE MEZERIAT",131,"CHE","DES BADELLES","01660 MEZERIAT"
10010767,"CENTRE DE SANTE MUTUELLE OYONNAXIENNE",60,"R","JULES MICHELET","01100 OYONNAX"
10010775,"SMAEC",1,"R","DE L'ANCIENNE MONTEE","01700 MIRIBEL"
10010791,"RESIDENCE  HENRI DUNANT",119,"R","DES FONTANETTES","01110 PLATEAU D HAUTEVILLE"
10010817,"LBM NOVELAB HAUTEVILLE LOMPNES",,"AV","DE BOURG","01110 PLATEAU D HAUTEVILLE"
10010833,"MAISON DE SANTE BELLEY",61,"GR",,"01300 BELLEY"
10010841,"CENTRE ACCUEIL DE JOUR PLATEFORME ACC",131,"AV","DE PARME","01000 BOURG EN BRESSE"
10010858,"SAVS  LES FLORALIES",6,"ALL","VICTOR HUGO","01200 VALSERHONE"
10010874,"BASILIADE ACT AIN",24,"R","GABRIEL VICAIRE","01000 BOURG EN BRESSE"
10010890,"FOYER DE VIE POUR HANDICAPES OYONNAX",3,"R","DE BELLEVUE","01100 OYONNAX"
10010916,"SAD AGE D'OR SERVICES - A3H",104,"BD","EDOUARD HERRIOT","01440 VIRIAT"
10010965,"CAMSP DE L'APF FERNEY VOLTAIRE",13,,"A  CHEMIN DU LEVANT","01210 FERNEY VOLTAIRE"
10010973,"SESSAD APAJH FEILLENS",1070,"RTE","DEPARTEMENTALE 933 LE BOURG","01570 FEILLENS"
10010999,"RESEAU AZA A2MICILE DOMBES COTIERE",1234,"GR",,"01700 MIRIBEL"
10011039,"POLE DE SANTE BUGEY RIVES DE RHONE",37,"R","GRANDE RUE","01470 SERRIERES DE BRIORD"
10011104,"EML SCAN HOPITAL PRIVE D'AMBERIEU",,"EN","PRAGNAT NORD","01500 AMBERIEU EN BUGEY"
10011112,"EML INOL CLINIQUE CONVERT",62,"AV","DE JASSERON","01000 BOURG EN BRESSE"
10011120,"EML SCAN/IRM DRS CLINIQUE CONVERT",62,"AV","DE JASSERON","01000 BOURG EN BRESSE"
10011153,"CADA ADOMA LES MARRONNIERS",29,"AV","DE MARBOZ","01000 BOURG EN BRESSE"
10011179,"MAISON DE SANTE DU VAL COTTEY",1100,"R","DE GENEVE","01120 DAGNEUX"
10011195,"AIN MEDICAL",27,"R","FRANCOIS ARAGO","01000 BOURG EN BRESSE"
10011203,"HARMONIE MEDICAL SERVICE GE AMBUTRIX",,,,"01500 AMBUTRIX"
10011229,"MAISON DE SANTE DE VERSONNEX",,"RTE","DE COLLEX BOSSY","01210 VERSONNEX"
10011245,"MSP DE SAINT MAURICE DE BEYNOST",41,"RTE","DE GENEVE","01700 ST MAURICE DE BEYNOST"
10011252,"SPASAD DE LA COTIERE",4,"R","TONY FERRET","01000 BOURG EN BRESSE"
10011260,"SPASAD BRESSE DOMBES",286,"RTE","DE RELEVANT","01400 CHATILLON SUR CHALARONNE"
10011278,"CHU TREMPLIN",623,"CHE","D'ETERNAZ","01000 BOURG EN BRESSE"
10011294,"CHI TREMPLIN",623,"CHE","D'ETERNAZ","01000 BOURG EN BRESSE"
10011310,"OYONNAX SERVICES",42,"R","JULES MICHELET","01100 OYONNAX"
10011328,"ISIS RHONE-ALPES MIRIBEL",90,"R","DE LA SAONE","01700 MIRIBEL"
10011377,"B.P.G. SERVICES",3,"R","JOSEPH BERTOLA","01200 VALSERHONE"
10011401,"MAISON DE SANTE DE PONCIN",21,"PL","XAVIER BICHAT","01450 PONCIN"
10011443,"MAS DU HAUT BUGEY",,"R","BELLEVUE","01100 OYONNAX"
10011468,"CENTRE DE SANTE FERNEY-VOLTAIRE",26,"AV","VOLTAIRE","01210 FERNEY VOLTAIRE"
10011484,"MAISON DE SANTE ST-DENIS-LES-BOURG",360,"R","CLOSTERMANN","01000 ST DENIS LES BOURG"
10011492,"GRETA DE L'AIN - FORMATION AES",,"AV","DU LAC","01130 NANTUA"
10011526,"SERVICE DE SOINS SNCF",39,"CHE","DU DEPOT","01500 AMBERIEU EN BUGEY"
10011542,"BASILIADE LITS HALTES SOINS SANTE",24,"R","GABRIEL VICAIRE","01000 BOURG EN BRESSE"
10011575,"GIE IMAG MED HB - SITE CH HAUT BUGEY",1,"RTE","DE VEYZIAT","01108 OYONNAX CEDEX"
10011591,"MAISON DE SANTE DE MIRIBEL",,"PL","DE LA REPUBLIQUE","01700 MIRIBEL"
10011617,"CENTRE DE SANTE DU PAYS DE GEX",160,"R","MARC PANISSOD","01170 GEX"
10011633,"EML IRM MAISON MEDICALE ST GENIS EN P.",110,"R","GERMAINE TILLION","01630 ST GENIS POUILLY"
10011641,"CLINIQUE DU SOUFFLE LE PONTET",460,"AV","DE LYON","01110 PLATEAU D HAUTEVILLE"
10011674,"GRANDE PHARMACIE DE PERON",,"R","DU PRE MUNNY","01630 PERON"
10011690,"MAISON DE SANTE COEUR DES DOMBES",16,"R","DU MOYEN AGE","01330 VILLARS LES DOMBES"
10011708,"CENTRE PROVISOIRE D'HEBERGEMENT ALFA3A",17,"RTE","DE SEILLON","01000 BOURG EN BRESSE"
10011724,"SAPHIR IME DE PERON",,,,"01630 PERON"
10011732,"SAPHIR DITEP DE GEX",115,"PL","GEORGES CHARPAK","01170 GEX"
10011757,"MAISON DE SANTE D'AMBRONAY",13,"R","DU PLAT","01500 AMBRONAY"
10011781,"GCS CIAQA - ET SIEGE",13,"AV","DU DOCTEUR BOYER","01800 MEXIMIEUX"
10011807,"MAISON DE SANTE DE POLLIAT",77,"R","DE L'EGLISE","01310 POLLIAT"
10011815,"RESIDENCE SOCIALE TORTEREL",37,"R","ALPHONSE DUPONT","01000 BOURG EN BRESSE"
10011864,"GRETA DE L'AIN - FORMATION AES",113,"R","DU 5EME RTM","01300 BELLEY"
10011872,"CPTS BUGEY SUD",22,"R","DE SAVOIE","01510 ARTEMARE"
10011880,"AGENCE GRETA DE L'AIN FERNEY VOLTAIRE",,"AV","DES SPORTS","01210 FERNEY VOLTAIRE"
10011906,"SERVICE D'ACCUEIL DE JOUR MONTREAL LA",,,,"01460 MONTREAL LA CLUSE"
10011914,"SESSAD TROUBLE DU LANGAGE AFIS",5,"R","DU LYCEE","01000 BOURG EN BRESSE"
10011948,"SAAD MUTUELLE OYONNAXIENNE",8,"R","LAPLANCHE","01102 OYONNAX CEDEX"
10011963,"SAAD ANCR'AGES A DOMICILE",87,"CHE","DE CHASSINAL","01480 FAREINS"
10011989,"SAAD LES JARDINS DE MONAL",148,"R","DU CHAUSSET","01150 CHAZEY SUR AIN"
10012003,"SAAD SOLUTIA OYONNAX",23,"R","DU GEILLES","01100 OYONNAX"
10012029,"SAAD ADHEO SERVICES",9,"AV","DE LYON","01960 PERONNAS"
10012045,"SAAD BRUNO GRASSET SERVICES",62,"RTE","DE LYON","01360 BELIGNEUX"
10012060,"SAAD SAONE VALLEE PROXIMITE",21,"LOT","DOMAINE DE LA FONTAINE","01390 RANCE"
10012086,"SAAD MANDARINE SERVICES",150,"ALL","DES ACACIAS","01150 ST VULBAS"
10012094,"ACCUEIL DE JOUR  ORNEX",7,"R","DU PERE ADAM","01210 ORNEX"
10012110,"SAAD COCOONING AIN VAL DE SAONE",1,"R","CARTERON BOZET","01140 PEYZIEUX SUR SAONE"
10012136,"SAAD AB ET SERVICES",10,"PL","ROGER SALENGRO","01100 OYONNAX"
10012169,"SAAD LES JARDINS D'ARCADI",9,"R","DES MARRONNIERS","01000 BOURG EN BRESSE"
10012185,"SAAD ABC DOM SERVICES",1,"R","DU PORT","01090 MONTMERLE SUR SAONE"
10012193,"SAAD OXYGENE HOME",50,"R","GUSTAVE EIFFEL","01630 ST GENIS POUILLY"
10012201,"CATTP ADULTES BELLEY",,,"ILOT BAUDIN","01300 BELLEY"
10012227,"CPTS DE VALSERHONE",9,"R","AMPERE","01200 VALSERHONE"
10012235,"SERVICE D'ACCUEIL DE JOUR VIVRE VILLE",188,"R","ANATOLE FRANCE","01100 OYONNAX"
10012250,"SAD ADMR LA COTIERE",73,"AV","DE LA GARE","01120 MONTLUEL"
